link,rooms,area_m2,price_kzt,floor,year_built,residential_complex,region,rating_2gis
https://krisha.kz/a/show/1002677849,2,50,34000000,2,2024,Бейбарыс,Алматы р-н,4.4
https://krisha.kz/a/show/1002268471,1,40,21500000,13,2015,Коркем,Есильский р-н,
https://krisha.kz/a/show/1002156954,2,53,32500000,6,2024,MoD. Standard,Есильский р-н,
https://krisha.kz/a/show/1002373243,2,60,37300000,9,2025,Dauir,Нура р-н,
https://krisha.kz/a/show/1000314746,5,265,110000000,5,2014,Атриум,Нура р-н,
https://krisha.kz/a/show/1002478315,3,172,84500000,5,2015,Тулпар Элит,Есильский р-н,
https://krisha.kz/a/show/1001418027,2,83.6,56500000,3,2017,Expo New Life,Есильский р-н,
https://krisha.kz/a/show/672295227,2,48.1,19500000,3,2023,Астана,Нура р-н,
https://krisha.kz/a/show/1002489307,1,26,15300000,2,2020,Медиполь,Алматы р-н,
https://krisha.kz/a/show/1002222246,2,85,28000000,3,2010,Тамыр,Алматы р-н,
https://krisha.kz/a/show/698088185,3,87,36900000,6,2024,Триумф Есиль,Есильский р-н,
https://krisha.kz/a/show/694220817,3,102,79999999,3,2018,Премьера,Есильский р-н,
https://krisha.kz/a/show/1000910032,3,92,42000000,8,2015,Алтын Шар 1,Есильский р-н,
https://krisha.kz/a/show/760084249,3,84.65,31659100,,2025,Parkland,Сарыарка р-н,4.6
https://krisha.kz/a/show/1000420947,4,107.8,76000000,6,2020,Sport City,Есильский р-н,
https://krisha.kz/a/show/679559057,3,81.01,21062600,,2023,Амирель,Алматы р-н,
https://krisha.kz/a/show/760774505,1,42.2,27000000,4,2024,Aisar,Есильский р-н,5
https://krisha.kz/a/show/1002383407,2,37.63,22500000,5,2025,Jetisu.Kerbez,Есильский р-н,4.8
https://krisha.kz/a/show/1000673588,3,90.63,102593160,,2026,Nexpo Aura,Есильский р-н,3.8
https://krisha.kz/a/show/690528566,2,66.4,32868000,,2024,Manar,Есильский р-н,4.8
https://krisha.kz/a/show/690528566,2,66.4,32868000,,2024,Manar,Есильский р-н,5
https://krisha.kz/a/show/696948537,2,65,39900000,16,2021,Sat City,Есильский р-н,4.8
https://krisha.kz/a/show/696511704,4,213.3,158000000,4,2015,London,Алматы р-н,
https://krisha.kz/a/show/760415886,2,62.86,36395940,,2026,ABYROI,Есильский р-н,4.9
https://krisha.kz/a/show/1000177037,1,40.89,15538200,,2026,Akan City,Сарыарка р-н,5
https://krisha.kz/a/show/694458131,1,45,11925000,,2024,KHAN RESIDENCE,Сарыарка р-н,
https://krisha.kz/a/show/1001839929,2,64,29500000,6,2013,Кулан-2,Алматы р-н,
https://krisha.kz/a/show/761409884,2,62,26900000,2,2018,Араби,Есильский р-н,
https://krisha.kz/a/show/695331444,2,64,27500000,5,2010,Шанырак на Дукенулы,Сарыарка р-н,
https://krisha.kz/a/show/761399398,4,175,165000000,13,2024,Dara Residence,Есильский р-н,4.7
https://krisha.kz/a/show/1000505858,1,37,19700000,7,2025,BAIMURA,Нура р-н,
https://krisha.kz/a/show/760644081,2,62.4,31000000,5,2022,Урбан,Алматы р-н,
https://krisha.kz/a/show/1000672985,4,117.01,55228720,,2026,IZBASAR,Сарайшык р-н,
https://krisha.kz/a/show/761729843,4,114.88,63413760,,2026,Arena Vista,Нура р-н,4.6
https://krisha.kz/a/show/691048361,2,60.2,28800000,,2024,Respublika,Нура р-н,4.8
https://krisha.kz/a/show/691048361,2,60.2,28800000,,2024,Respublika,Нура р-н,4.9
https://krisha.kz/a/show/691048361,2,60.2,28800000,,2024,Respublika,Нура р-н,
https://krisha.kz/a/show/688589239,4,127.96,68074720,,2025,Sultan Beibarys,Нура р-н,
https://krisha.kz/a/show/699731212,2,56.8,35500000,6,2022,Madrid,Нура р-н,4.4
https://krisha.kz/a/show/690687198,3,84.7,37000000,9,2017,Меркурий 2,Нура р-н,
https://krisha.kz/a/show/687777500,1,39.5,10500000,2,2025,Koktobe Hills,Есильский р-н,4.4
https://krisha.kz/a/show/687777500,1,39.5,10500000,2,2025,Koktobe Hills,Есильский р-н,4
https://krisha.kz/a/show/1002588921,4,110,75000000,11,2023,Gamma,Нура р-н,
https://krisha.kz/a/show/1000743045,4,138,88000000,12,2025,Grand Turan Comfort,Нура р-н,
https://krisha.kz/a/show/698214871,2,51.55,41033800,,2025,MoD. Urban,Есильский р-н,
https://krisha.kz/a/show/697968791,2,64.57,54367940,,2026,GreenLine. 4YOU,Нура р-н,
https://krisha.kz/a/show/1002201640,2,70,39700000,5,2024,Фирдаус,Алматы р-н,
https://krisha.kz/a/show/1002337984,1,38,24000000,3,2020,Budapest,Есильский р-н,
https://krisha.kz/a/show/1002273027,2,82.3,40999999,10,2009,Олимп палас,Есильский р-н,
https://krisha.kz/a/show/1000486403,2,47.3,32500000,8,2024,Capital Park. Flowers,Есильский р-н,
https://krisha.kz/a/show/1002511511,3,81.12,42300000,9,2025,Tumar Residence,Есильский р-н,4.5
https://krisha.kz/a/show/1002656871,1,38.5,18000000,3,2025,Sardar Exclusive,Сарайшык р-н,4.8
https://krisha.kz/a/show/685639846,3,130,77999999,1,2016,Триумфальный,Есильский р-н,
https://krisha.kz/a/show/1001622397,2,59,23900000,4,2007,Восток по Момышулы,Алматы р-н,
https://krisha.kz/a/show/1001363237,4,222.6,165000000,5,2011,Хайвил Астана,Алматы р-н,
https://krisha.kz/a/show/1002621003,2,41.7,29800000,10,2022,Angleterre,Есильский р-н,4.2
https://krisha.kz/a/show/698222825,1,26,28000000,15,2021,YE'S ASTANA,Есильский р-н,
https://krisha.kz/a/show/1000791677,1,37.11,23500000,7,2024,Arena Garden,Нура р-н,3.8
https://krisha.kz/a/show/1002829250,2,56.11,41300000,8,2025,GreenLine. Aurora,Нура р-н,5
https://krisha.kz/a/show/1001971915,2,73.8,38500000,3,2018,Expo New Life,Есильский р-н,
https://krisha.kz/a/show/761198465,2,50,28000000,10,2024,Sharyn,Сарыарка р-н,4.6
https://krisha.kz/a/show/761198465,2,50,28000000,10,2024,Sharyn,Сарыарка р-н,4.6
https://krisha.kz/a/show/1002684137,3,70,60500000,15,2025,BUQAR JYRAU EXCLUSIVE 2,Есильский р-н,
https://krisha.kz/a/show/1002286056,1,40,20000000,5,2021,Сенатор Park,Алматы р-н,
https://krisha.kz/a/show/699980002,3,72.36,35094600,,2026,Dariya,Нура р-н,
https://krisha.kz/a/show/685955081,3,85.79,48492797,,2025,Argymaq,Алматы р-н,
https://krisha.kz/a/show/1002889475,2,41,28500000,10,2023,Озен,Есильский р-н,
https://krisha.kz/a/show/761389685,3,74,45900000,10,2021,Варшава,Есильский р-н,
https://krisha.kz/a/show/761213673,2,60,30000000,5,2021,The House,Сарыарка р-н,
https://krisha.kz/a/show/699230697,2,68,47000000,4,2024,Arena city,Нура р-н,4.6
https://krisha.kz/a/show/1002436344,2,40.3,32990000,5,2025,OLEN,Есильский р-н,
https://krisha.kz/a/show/1002717239,2,59.9,26835200,,2026,Jetisu.Aspan,Есильский р-н,
https://krisha.kz/a/show/697909160,2,66.8,50100000,,2026,Qasteev,Нура р-н,4.9
https://krisha.kz/a/show/1002187307,1,38,13700000,3,2025,Geneva,Сарайшык р-н,4.5
https://krisha.kz/a/show/762131628,2,65,31500000,7,2024,Silver,Нура р-н,
https://krisha.kz/a/show/693011037,2,70,40000000,2,2022,Ainabulaq,Есильский р-н,5
https://krisha.kz/a/show/1001566020,1,41,16900000,9,2011,Достар-2,Алматы р-н,
https://krisha.kz/a/show/1001107201,2,66.9,42000000,2,2024,Vienna,Есильский р-н,4.8
https://krisha.kz/a/show/1000446093,1,33.3,19999990,8,2024,Kolsai,Сарыарка р-н,4.7
